rlteRegnCd,rlteSignguCd,rlteRegnNm,baseYm,rlteTatsNm,tAtsNm,signguCd,rlteRank,signguNm,rlteCtgrySclsNm,areaCd,rlteCtgryLclsNm,rlteCtgryMclsNm,rlteBsicAdres,areaNm,rlteSignguNm
11,11110,서울특별시,202410,무궁화동산,가회민화박물관,11110,1,종로구,도시공원,11,관광지,문화관광,서울 종로구,서울특별시,종로구
11,11110,서울특별시,202410,국립민속박물관,가회민화박물관,11110,2,종로구,전시시설,11,관광지,문화관광,서울 종로구 삼청로 37-0,서울특별시,종로구
11,11140,서울특별시,202410,라마다호텔앤스위트/서울남대문,가회민화박물관,11110,3,종로구,호텔,11,숙박,숙박,서울 중구 칠패로 27-0,서울특별시,중구
11,11110,서울특별시,202410,조계사,경교장,11110,1,종로구,종교성지,11,관광지,역사관광,서울 종로구 우정국로 55-0,서울특별시,종로구
11,11110,서울특별시,202410,경희궁,경교장,11110,2,종로구,역사유적지,11,관광지,역사관광,서울 종로구 새문안로 55-0,서울특별시,종로구
11,11110,서울특별시,202410,북촌한옥마을,경복궁,11110,1,종로구,역사유적지,11,관광지,역사관광,서울 종로구,서울특별시,종로구
11,11110,서울특별시,202410,토속촌삼계탕,경복궁,11110,2,종로구,한식,11,음식,음식,서울 종로구 자하문로5길 5-0,서울특별시,종로구
11,11410,서울특별시,202410,서대문형무소역사관,경복궁,11110,3,종로구,전시시설,11,관광지,문화관광,서울 서대문구 통일로 251-0,서울특별시,서대문구
11,11110,서울특별시,202410,청와대,경복궁,11110,4,종로구,기타관광,11,관광지,기타관광,서울 종로구 청와대로 1-0,서울특별시,종로구
11,11170,서울특별시,202410,남산서울타워,경복궁,11110,5,종로구,랜드마크관광,11,관광지,문화관광,서울 용산구 남산공원길 105-0,서울특별시,용산구
11,11110,서울특별시,202410,광장시장,경복궁,11110,6,종로구,시장,11,관광지,쇼핑,서울 종로구 창경궁로 88-0,서울특별시,종로구
11,11110,서울특별시,202410,팔각정북악스카이,경복궁,11110,7,종로구,랜드마크관광,11,관광지,문화관광,서울 종로구 북악산로 267-0,서울특별시,종로구
11,11110,서울특별시,202410,국립현대미술관/서울관,경복궁,11110,8,종로구,전시시설,11,관광지,문화관광,서울 종로구 삼청로 30-0,서울특별시,종로구
11,11140,서울특별시,202410,남산케이블카,경복궁,11110,9,종로구,기타관광,11,관광지,기타관광,서울 중구 소파로 83-0,서울특별시,중구
11,11170,서울특별시,202410,국립중앙박물관,경복궁,11110,10,종로구,전시시설,11,관광지,문화관광,서울 용산구 서빙고로 137-0,서울특별시,용산구
11,11110,서울특별시,202410,조계사,경복궁,11110,11,종로구,종교성지,11,관광지,역사관광,서울 종로구 우정국로 55-0,서울특별시,종로구
11,11110,서울특별시,202410,창경궁,경복궁,11110,12,종로구,역사유적지,11,관광지,역사관광,서울 종로구 창경궁로 185-0,서울특별시,종로구
11,11140,서울특별시,202410,덕수궁,경복궁,11110,13,종로구,역사유적지,11,관광지,역사관광,서울 중구 세종대로 99-0,서울특별시,중구
11,11110,서울특별시,202410,삼청동수제비/본점,경복궁,11110,14,종로구,한식,11,음식,음식,서울 종로구 삼청로 101-1,서울특별시,종로구
11,11140,서울특별시,202410,롯데호텔/서울점,경복궁,11110,15,종로구,호텔,11,숙박,숙박,서울 중구 을지로 30-0,서울특별시,중구
11,11110,서울특별시,202410,청와대/정문,경복궁,11110,16,종로구,기타관광,11,관광지,기타관광,서울 종로구 청와대로 1-0,서울특별시,종로구
11,11140,서울특별시,202410,호텔유파이브,경복궁,11110,17,종로구,호텔,11,숙박,숙박,서울 중구 동호로 369-0,서울특별시,중구
11,11110,서울특별시,202410,국립고궁박물관,경복궁,11110,18,종로구,전시시설,11,관광지,문화관광,서울 종로구 효자로 12-0,서울특별시,종로구
11,11110,서울특별시,202410,청와대사랑채,경복궁,11110,19,종로구,전시시설,11,관광지,문화관광,서울 종로구 효자로13길 45-0,서울특별시,종로구
11,11110,서울특별시,202410,서울역사박물관,경복궁,11110,20,종로구,전시시설,11,관광지,문화관광,서울 종로구 새문안로 55-0,서울특별시,종로구
11,11110,서울특별시,202410,마로니에공원,경복궁,11110,21,종로구,도시공원,11,관광지,문화관광,서울 종로구 대학로 104-0,서울특별시,종로구
11,11110,서울특별시,202410,애슐리퀸즈/종각역점,경복궁,11110,22,종로구,전문음식,11,음식,음식,서울 종로구 종로 51-0,서울특별시,종로구
11,11170,서울특별시,202410,전쟁기념관,경복궁,11110,23,종로구,전시시설,11,관광지,문화관광,서울 용산구 이태원로 29-0,서울특별시,용산구
11,11110,서울특별시,202410,포시즌스호텔/서울,경복궁,11110,24,종로구,호텔,11,숙박,숙박,서울 종로구 새문안로 97-0,서울특별시,종로구
11,11110,서울특별시,202410,청와대/춘추관,경복궁,11110,25,종로구,기타관광,11,관광지,기타관광,서울 종로구 청와대로 1-0,서울특별시,종로구
11,11110,서울특별시,202410,종려나무,경복궁,11110,26,종로구,한식,11,음식,음식,서울 종로구 율곡로 190-0,서울특별시,종로구
11,11140,서울특별시,202410,신라호텔/서울,경복궁,11110,27,종로구,호텔,11,숙박,숙박,서울 중구 동호로 249-0,서울특별시,중구
11,11110,서울특별시,202410,광화문,경복궁,11110,28,종로구,역사유적지,11,관광지,역사관광,서울 종로구 사직로 161-0,서울특별시,종로구
11,11140,서울특별시,202410,솔라고호텔,경복궁,11110,29,종로구,호텔,11,숙박,숙박,서울 중구 충무로2길 9-0,서울특별시,중구
11,11140,서울특별시,202410,밀리오레호텔/서울명동,경복궁,11110,30,종로구,호텔,11,숙박,숙박,서울 중구 퇴계로 115-0,서울특별시,중구
11,11140,서울특별시,202410,서울로얄호텔,경복궁,11110,31,종로구,호텔,11,숙박,숙박,서울 중구 명동길 61-0,서울특별시,중구
11,11140,서울특별시,202410,이비스앰배서더호텔/명동,경복궁,11110,32,종로구,호텔,11,숙박,숙박,서울 중구 남대문로 78-0,서울특별시,중구
11,11110,서울특별시,202410,국립민속박물관,경복궁,11110,33,종로구,전시시설,11,관광지,문화관광,서울 종로구 삼청로 37-0,서울특별시,종로구
11,11140,서울특별시,202410,포포인츠바이쉐라톤조선/서울명동,경복궁,11110,34,종로구,호텔,11,숙박,숙박,서울 중구 삼일대로10길 36-0,서울특별시,중구
11,11140,서울특별시,202410,정동경향아트힐,경복궁,11110,35,종로구,공연시설,11,관광지,문화관광,서울 중구 정동길 3-0,서울특별시,중구
11,11110,서울특별시,202410,통인시장,경복궁,11110,36,종로구,시장,11,관광지,쇼핑,서울 종로구 자하문로15길 18-0,서울특별시,종로구
11,11110,서울특별시,202410,궁의아침/[한식],경복궁,11110,37,종로구,한식,11,음식,음식,서울 종로구 사직로8길 4-0,서울특별시,종로구
11,11140,서울특별시,202410,롯데백화점/본점,경복궁,11110,38,종로구,백화점,11,관광지,쇼핑,서울 중구 남대문로 81-0,서울특별시,중구
11,11140,서울특별시,202410,나인트리프리미어호텔/명동2,경복궁,11110,39,종로구,호텔,11,숙박,숙박,서울 중구 마른내로 28-0,서울특별시,중구
11,11110,서울특별시,202410,경복궁/[한식],경복궁,11110,40,종로구,한식,11,음식,음식,서울 종로구 사직로 101-0,서울특별시,종로구
11,11140,서울특별시,202410,명동난타극장,경복궁,11110,41,종로구,공연시설,11,관광지,문화관광,서울 중구 명동길 26-0,서울특별시,중구
11,11530,서울특별시,202410,호텔베르누이서울,경복궁,11110,42,종로구,호텔,11,숙박,숙박,서울 구로구 경인로 229-0,서울특별시,구로구
11,11110,서울특별시,202410,아미드호텔/서울,경복궁,11110,43,종로구,호텔,11,숙박,숙박,서울 종로구 인사동5길 38-0,서울특별시,종로구
11,11290,서울특별시,202410,성북동면옥집,경복궁,11110,44,종로구,한식,11,음식,음식,서울 성북구 대사관로 40-0,서울특별시,성북구
11,11590,서울특별시,202410,신라스테이/구로,경복궁,11110,45,종로구,호텔,11,숙박,숙박,서울 동작구 시흥대로 596-0,서울특별시,동작구
11,11110,서울특별시,202410,자하손만두,경복궁,11110,46,종로구,한식,11,음식,음식,서울 종로구 백석동길 12-0,서울특별시,종로구
11,11140,서울특별시,202410,롯데영플라자/명동점,경복궁,11110,47,종로구,백화점,11,관광지,쇼핑,서울 중구 남대문로 67-0,서울특별시,중구
11,11290,서울특별시,202410,길상사,경복궁,11110,48,종로구,종교성지,11,관광지,역사관광,서울 성북구 선잠로5길 68-0,서울특별시,성북구
11,11110,서울특별시,202410,경희궁,경복궁,11110,49,종로구,역사유적지,11,관광지,역사관광,서울 종로구 새문안로 55-0,서울특별시,종로구
11,11290,서울특별시,202410,삼청각,경복궁,11110,50,종로구,기타문화관광지,11,관광지,문화관광,서울 성북구 대사관로 3-0,서울특별시,성북구
11,11410,서울특별시,202410,서대문형무소역사관,경찰박물관,11110,1,종로구,전시시설,11,관광지,문화관광,서울 서대문구 통일로 251-0,서울특별시,서대문구
11,11110,서울특별시,202410,서울역사박물관,경찰박물관,11110,2,종로구,전시시설,11,관광지,문화관광,서울 종로구 새문안로 55-0,서울특별시,종로구
11,11380,서울특별시,202410,수색유린기/[중식],경찰박물관,11110,3,종로구,외국식,11,음식,음식,서울 은평구 수색로 293-0,서울특별시,은평구
11,11410,서울특별시,202410,서대문독립공원,경찰박물관,11110,4,종로구,도시공원,11,관광지,문화관광,서울 서대문구 통일로 251-0,서울특별시,서대문구
11,11110,서울특별시,202410,팔각정북악스카이,경찰박물관,11110,5,종로구,랜드마크관광,11,관광지,문화관광,서울 종로구 북악산로 267-0,서울특별시,종로구
11,11230,서울특별시,202410,더리센츠호텔/동대문,경찰박물관,11110,6,종로구,호텔,11,숙박,숙박,서울 동대문구 천호대로 383-0,서울특별시,동대문구
11,11410,서울특별시,202410,서대문자연사박물관,경찰박물관,11110,7,종로구,전시시설,11,관광지,문화관광,서울 서대문구 연희로32길 51-0,서울특별시,서대문구
11,11170,서울특별시,202410,민주인권기념관,경찰박물관,11110,8,종로구,전시시설,11,관광지,문화관광,서울 용산구 한강대로71길 37-0,서울특별시,용산구
11,11140,서울특별시,202410,코리아나호텔/서울,경찰박물관,11110,9,종로구,호텔,11,숙박,숙박,서울 중구 세종대로 135-0,서울특별시,중구
11,11680,서울특별시,202410,포포인츠바이쉐라톤/서울강남,경찰박물관,11110,10,종로구,호텔,11,숙박,숙박,서울 강남구 도산대로 203-0,서울특별시,강남구
11,11140,서울특별시,202410,국립현대미술관/덕수궁관,경찰박물관,11110,11,종로구,전시시설,11,관광지,문화관광,서울 중구 세종대로 99-0,서울특별시,중구
11,11140,서울특별시,202410,크리스탈제이드/소공점,경찰박물관,11110,12,종로구,외국식,11,음식,음식,서울 중구 남대문로7길 16-0,서울특별시,중구
11,11140,서울특별시,202410,메이원호텔,경찰박물관,11110,13,종로구,모텔,11,숙박,숙박,서울 중구 명동10길 35-12,서울특별시,중구
11,11140,서울특별시,202410,롯데호텔/서울점,경찰박물관,11110,14,종로구,호텔,11,숙박,숙박,서울 중구 을지로 30-0,서울특별시,중구
11,11560,서울특별시,202410,글래드/여의도,경찰박물관,11110,15,종로구,호텔,11,숙박,숙박,서울 영등포구 의사당대로 16-0,서울특별시,영등포구
11,11140,서울특별시,202410,쌀박물관,경찰박물관,11110,16,종로구,전시시설,11,관광지,문화관광,서울 중구 새문안로 16-0,서울특별시,중구
11,11650,서울특별시,202410,더케이호텔/서울,경찰박물관,11110,17,종로구,호텔,11,숙박,숙박,서울 서초구 바우뫼로12길 70-0,서울특별시,서초구
11,11110,서울특별시,202410,대한민국역사박물관,경찰박물관,11110,18,종로구,전시시설,11,관광지,문화관광,서울 종로구 세종대로 198-0,서울특별시,종로구
11,11680,서울특별시,202410,조선팰리스/서울강남,경찰박물관,11110,19,종로구,호텔,11,숙박,숙박,서울 강남구 테헤란로 231-0,서울특별시,강남구
11,11140,서울특별시,202410,신세계백화점/본점신관,경찰박물관,11110,20,종로구,백화점,11,관광지,쇼핑,서울 중구 퇴계로 77-0,서울특별시,중구
11,11110,서울특별시,202410,국립기상박물관,경찰박물관,11110,21,종로구,전시시설,11,관광지,문화관광,서울 종로구 송월길 52-0,서울특별시,종로구
11,11440,서울특별시,202410,교대이층집/상암점,경찰박물관,11110,22,종로구,한식,11,음식,음식,서울 마포구 월드컵북로48길 19-0,서울특별시,마포구
11,11410,서울특별시,202410,영천시장,경찰박물관,11110,23,종로구,시장,11,관광지,쇼핑,서울 서대문구 통일로 189-1,서울특별시,서대문구
11,11500,서울특별시,202410,국립항공박물관,경찰박물관,11110,24,종로구,전시시설,11,관광지,문화관광,서울 강서구 하늘길 177-0,서울특별시,강서구
11,11140,서울특별시,202410,서울시립미술관,경찰박물관,11110,25,종로구,전시시설,11,관광지,문화관광,서울 중구 덕수궁길 61-0,서울특별시,중구
11,11110,서울특별시,202410,통인시장,경찰박물관,11110,26,종로구,시장,11,관광지,쇼핑,서울 종로구 자하문로15길 18-0,서울특별시,종로구
11,11590,서울특별시,202410,VIPS/대방점,경찰박물관,11110,27,종로구,전문음식,11,음식,음식,서울 동작구 노량진로 2-0,서울특별시,동작구
11,11110,서울특별시,202410,박노수미술관,경찰박물관,11110,28,종로구,전시시설,11,관광지,문화관광,서울 종로구 옥인1길 34-0,서울특별시,종로구
11,11440,서울특별시,202410,망원시장,경찰박물관,11110,29,종로구,시장,11,관광지,쇼핑,서울 마포구 포은로8길 14-0,서울특별시,마포구
11,11290,서울특별시,202410,도미노피자/동소문점,경찰박물관,11110,30,종로구,간이음식,11,음식,음식,서울 성북구 아리랑로 37-2,서울특별시,성북구
11,11410,서울특별시,202410,연남서식당,경찰박물관,11110,31,종로구,한식,11,음식,음식,서울 서대문구 연희맛로 15-0,서울특별시,서대문구
11,11110,서울특별시,202410,인사동골동품거리,경찰박물관,11110,32,종로구,기타쇼핑시설,11,관광지,쇼핑,서울 종로구,서울특별시,종로구
11,11110,서울특별시,202410,경복궁,경찰박물관,11110,33,종로구,역사유적지,11,관광지,역사관광,서울 종로구 사직로 161-0,서울특별시,종로구
11,11410,서울특별시,202410,롯데리아/서대문역점,경찰박물관,11110,34,종로구,간이음식,11,음식,음식,서울 서대문구 통일로 127-0,서울특별시,서대문구
11,11110,서울특별시,202410,목인박물관 목석원,경찰박물관,11110,35,종로구,전시시설,11,관광지,문화관광,서울 종로구 창의문로5길 46-1,서울특별시,종로구
11,11110,서울특별시,202410,대성집,경찰박물관,11110,36,종로구,한식,11,음식,음식,서울 종로구 사직로 5-0,서울특별시,종로구
11,11650,서울특별시,202410,스키당/교대점,경찰박물관,11110,37,종로구,전문음식,11,음식,음식,서울 서초구 서초중앙로22길 25-0,서울특별시,서초구
11,11440,서울특별시,202410,서울함공원,경찰박물관,11110,38,종로구,도시공원,11,관광지,문화관광,서울 마포구 마포나루길 407-0,서울특별시,마포구
11,11140,서울특별시,202410,버거킹/서대문역점,경찰박물관,11110,39,종로구,간이음식,11,음식,음식,서울 중구 통일로 86-0,서울특별시,중구
11,11140,서울특별시,202410,힐하우스호텔,경찰박물관,11110,40,종로구,호텔,11,숙박,숙박,서울 중구 소공로3길 42-0,서울특별시,중구
11,11140,서울특별시,202410,원조남산돈까스,경찰박물관,11110,41,종로구,전문음식,11,음식,음식,서울 중구 소파로 23-0,서울특별시,중구
11,11440,서울특별시,202410,비파티세리/공덕점,경찰박물관,11110,42,종로구,카페/찻집,11,음식,음식,서울 마포구 마포대로14길 4-0,서울특별시,마포구
11,11560,서울특별시,202410,더현대/서울,경찰박물관,11110,43,종로구,백화점,11,관광지,쇼핑,서울 영등포구 여의대로 108-0,서울특별시,영등포구
11,11110,서울특별시,202410,국립어린이과학관,경찰박물관,11110,44,종로구,전시시설,11,관광지,문화관광,서울 종로구 창경궁로 215-0,서울특별시,종로구
11,11170,서울특별시,202410,와플하우스,경찰박물관,11110,45,종로구,카페/찻집,11,음식,음식,서울 용산구 청파로45길 37-0,서울특별시,용산구
11,11320,서울특별시,202410,둘리뮤지엄,경찰박물관,11110,46,종로구,전시시설,11,관광지,문화관광,서울 도봉구 시루봉로1길 6-0,서울특별시,도봉구
11,11260,서울특별시,202410,용마폭포공원,경찰박물관,11110,47,종로구,도시공원,11,관광지,문화관광,서울 중랑구 용마산로 250-12,서울특별시,중랑구
11,11500,서울특별시,202410,홍능참숯불갈비,경찰박물관,11110,48,종로구,한식,11,음식,음식,서울 강서구 금낭화로 66-0,서울특별시,강서구
11,11110,서울특별시,202410,경복궁,경희궁,11110,1,종로구,역사유적지,11,관광지,역사관광,서울 종로구 사직로 161-0,서울특별시,종로구
11,11140,서울특별시,202410,덕수궁,경희궁,11110,2,종로구,역사유적지,11,관광지,역사관광,서울 중구 세종대로 99-0,서울특별시,중구
11,11110,서울특별시,202410,돈의문박물관마을,경희궁,11110,3,종로구,기타관광,11,관광지,기타관광,서울 종로구,서울특별시,종로구
11,11140,서울특별시,202410,서울시립미술관,경희궁,11110,4,종로구,전시시설,11,관광지,문화관광,서울 중구 덕수궁길 61-0,서울특별시,중구
11,11110,서울특별시,202410,창경궁,경희궁,11110,5,종로구,역사유적지,11,관광지,역사관광,서울 종로구 창경궁로 185-0,서울특별시,종로구
11,11110,서울특별시,202410,팔각정북악스카이,경희궁,11110,6,종로구,랜드마크관광,11,관광지,문화관광,서울 종로구 북악산로 267-0,서울특별시,종로구
11,11560,서울특별시,202410,양평누리체육공원/야구장,경희궁,11110,7,종로구,레저스포츠시설,11,관광지,문화관광,서울 영등포구,서울특별시,영등포구
11,11680,서울특별시,202410,오크우드프리미어/코엑스센터,경희궁,11110,8,종로구,호텔,11,숙박,숙박,서울 강남구 테헤란로87길 46-0,서울특별시,강남구
11,11110,서울특별시,202410,씨네큐브/광화문점,경희궁,11110,9,종로구,공연시설,11,관광지,문화관광,서울 종로구 새문안로 68-0,서울특별시,종로구
11,11110,서울특별시,202410,뮤지엄한미/삼청,경희궁,11110,10,종로구,전시시설,11,관광지,문화관광,서울 종로구 삼청로9길 45-0,서울특별시,종로구
11,11410,서울특별시,202410,사조미가/[한식],경희궁,11110,11,종로구,한식,11,음식,음식,서울 서대문구 통일로 107-39,서울특별시,서대문구
11,11305,서울특별시,202410,리치다이아몬드호텔,경희궁,11110,12,종로구,호텔,11,숙박,숙박,서울 강북구 삼양로 500-18,서울특별시,강북구
11,11740,서울특별시,202410,서울암사동유적,경희궁,11110,13,종로구,역사유적지,11,관광지,역사관광,서울 강동구 올림픽로 875-0,서울특별시,강동구
11,11500,서울특별시,202410,거궁/마곡점 [한식],경희궁,11110,14,종로구,한식,11,음식,음식,서울 강서구 공항대로 236-0,서울특별시,강서구
11,11440,서울특별시,202410,스케줄/합정,경희궁,11110,15,종로구,전문음식,11,음식,음식,서울 마포구 양화로6길 33-0,서울특별시,마포구
11,11290,서울특별시,202410,현대백화점/미아점,경희궁,11110,16,종로구,백화점,11,관광지,쇼핑,서울 성북구 동소문로 315-0,서울특별시,성북구
11,11230,서울특별시,202410,홍능갈비집/본점,경희궁,11110,17,종로구,한식,11,음식,음식,서울 동대문구 제기로 85-0,서울특별시,동대문구
11,11110,서울특별시,202410,오라카이인사동스위츠,경희궁,11110,18,종로구,호텔,11,숙박,숙박,서울 종로구 인사동4길 18-0,서울특별시,종로구
11,11710,서울특별시,202410,올림픽공원/세계평화의문,경희궁,11110,19,종로구,도시공원,11,관광지,문화관광,서울 송파구,서울특별시,송파구
11,11140,서울특별시,202410,남대문시장,경희궁,11110,20,종로구,시장,11,관광지,쇼핑,서울 중구,서울특별시,중구
11,11110,서울특별시,202410,차이797/광화문점,경희궁,11110,21,종로구,외국식,11,음식,음식,서울 종로구 새문안로5길 31-0,서울특별시,종로구
11,11200,서울특별시,202410,테니,경희궁,11110,22,종로구,카페/찻집,11,음식,음식,서울 성동구 뚝섬로17가길 55-0,서울특별시,성동구
11,11410,서울특별시,202410,서대문형무소역사관,경희궁,11110,23,종로구,전시시설,11,관광지,문화관광,서울 서대문구 통일로 251-0,서울특별시,서대문구
11,11140,서울특별시,202410,신라호텔/서울,경희궁,11110,24,종로구,호텔,11,숙박,숙박,서울 중구 동호로 249-0,서울특별시,중구
11,11110,서울특별시,202410,서울역사박물관,경희궁,11110,25,종로구,전시시설,11,관광지,문화관광,서울 종로구 새문안로 55-0,서울특별시,종로구
11,11410,서울특별시,202410,형제갈비,경희궁,11110,26,종로구,한식,11,음식,음식,서울 서대문구 명물1길 2-0,서울특별시,서대문구
11,11110,서울특별시,202410,경교장,경희궁,11110,27,종로구,역사유적지,11,관광지,역사관광,서울 종로구 새문안로 29-0,서울특별시,종로구
11,11140,서울특별시,202410,청와옥/을지로3가직영점,경희궁,11110,28,종로구,한식,11,음식,음식,서울 중구 을지로 110-0,서울특별시,중구
11,11560,서울특별시,202410,여의도한강공원,경희궁,11110,29,종로구,도시공원,11,관광지,문화관광,서울 영등포구 여의동로 330-0,서울특별시,영등포구
11,11110,서울특별시,202410,서울사직단정문,경희궁,11110,30,종로구,역사유적지,11,관광지,역사관광,서울 종로구,서울특별시,종로구
11,11140,서울특별시,202410,방산종합시장,경희궁,11110,31,종로구,시장,11,관광지,쇼핑,서울 중구 동호로37길 20-0,서울특별시,중구
11,11110,서울특별시,202410,삼청동수제비/본점,경희궁,11110,32,종로구,한식,11,음식,음식,서울 종로구 삼청로 101-1,서울특별시,종로구
11,11110,서울특별시,202410,토속촌삼계탕,경희궁,11110,33,종로구,한식,11,음식,음식,서울 종로구 자하문로5길 5-0,서울특별시,종로구
11,11110,서울특별시,202410,성곡미술관,경희궁,11110,34,종로구,전시시설,11,관광지,문화관광,서울 종로구 경희궁길 42-0,서울특별시,종로구
11,11290,서울특별시,202410,CGV/성신여대입구,경희궁,11110,35,종로구,공연시설,11,관광지,문화관광,서울 성북구 동소문로 106-0,서울특별시,성북구
11,11680,서울특별시,202410,청와옥/본사직영학동점,경희궁,11110,36,종로구,한식,11,음식,음식,서울 강남구 언주로 708-0,서울특별시,강남구
11,11410,서울특별시,202410,대성집/별관,경희궁,11110,37,종로구,한식,11,음식,음식,서울 서대문구 영천시장길 54-0,서울특별시,서대문구
11,11110,서울특별시,202410,북촌한옥마을,광장시장,11110,1,종로구,역사유적지,11,관광지,역사관광,서울 종로구,서울특별시,종로구
11,11110,서울특별시,202410,경복궁,광장시장,11110,2,종로구,역사유적지,11,관광지,역사관광,서울 종로구 사직로 161-0,서울특별시,종로구
11,11110,서울특별시,202410,조계사,광장시장,11110,3,종로구,종교성지,11,관광지,역사관광,서울 종로구 우정국로 55-0,서울특별시,종로구
11,11110,서울특별시,202410,동대문종합시장,광장시장,11110,4,종로구,시장,11,관광지,쇼핑,서울 종로구 종로 266-0,서울특별시,종로구
11,11140,서울특별시,202410,남대문시장,광장시장,11110,5,종로구,시장,11,관광지,쇼핑,서울 중구,서울특별시,중구
11,11140,서울특별시,202410,남산케이블카,광장시장,11110,6,종로구,기타관광,11,관광지,기타관광,서울 중구 소파로 83-0,서울특별시,중구
11,11230,서울특별시,202410,경동시장,광장시장,11110,7,종로구,시장,11,관광지,쇼핑,서울 동대문구 고산자로36길 3-0,서울특별시,동대문구
11,11170,서울특별시,202410,국립중앙박물관,광장시장,11110,8,종로구,전시시설,11,관광지,문화관광,서울 용산구 서빙고로 137-0,서울특별시,용산구
11,11110,서울특별시,202410,청와대,광장시장,11110,9,종로구,기타관광,11,관광지,기타관광,서울 종로구 청와대로 1-0,서울특별시,종로구
11,11140,서울특별시,202410,오장동함흥냉면,광장시장,11110,10,종로구,한식,11,음식,음식,서울 중구 마른내로 108-0,서울특별시,중구
11,11140,서울특별시,202410,하이커그라운드,광장시장,11110,11,종로구,전시시설,11,관광지,문화관광,서울 중구 청계천로 40-0,서울특별시,중구
11,11110,서울특별시,202410,오라카이인사동스위츠,광장시장,11110,12,종로구,호텔,11,숙박,숙박,서울 종로구 인사동4길 18-0,서울특별시,종로구
11,11110,서울특별시,202410,국립민속박물관,광장시장,11110,13,종로구,전시시설,11,관광지,문화관광,서울 종로구 삼청로 37-0,서울특별시,종로구
11,11140,서울특별시,202410,신당동떡볶이타운,광장시장,11110,14,종로구,음식점기타,11,음식,음식,서울 중구,서울특별시,중구
11,11110,서울특별시,202410,청계천,광장시장,11110,15,종로구,테마공원,11,관광지,문화관광,서울 종로구,서울특별시,종로구
11,11410,서울특별시,202410,서대문형무소역사관,광장시장,11110,16,종로구,전시시설,11,관광지,문화관광,서울 서대문구 통일로 251-0,서울특별시,서대문구
11,11110,서울특별시,202410,토속촌삼계탕,광장시장,11110,17,종로구,한식,11,음식,음식,서울 종로구 자하문로5길 5-0,서울특별시,종로구
11,11140,서울특별시,202410,두산타워,광장시장,11110,18,종로구,쇼핑몰,11,관광지,쇼핑,서울 중구 장충단로 275-0,서울특별시,중구
11,11110,서울특별시,202410,이비스앰배서더/인사동,광장시장,11110,19,종로구,호텔,11,숙박,숙박,서울 종로구 삼일대로30길 31-0,서울특별시,종로구
11,11110,서울특별시,202410,포시즌스호텔/서울,광장시장,11110,20,종로구,호텔,11,숙박,숙박,서울 종로구 새문안로 97-0,서울특별시,종로구
11,11140,서울특별시,202410,이비스앰배서더호텔/명동,광장시장,11110,21,종로구,호텔,11,숙박,숙박,서울 중구 남대문로 78-0,서울특별시,중구
11,11140,서울특별시,202410,밀리오레/동대문점,광장시장,11110,22,종로구,쇼핑몰,11,관광지,쇼핑,서울 중구 장충단로 263-0,서울특별시,중구
11,11110,서울특별시,202410,삼청동수제비/본점,광장시장,11110,23,종로구,한식,11,음식,음식,서울 종로구 삼청로 101-1,서울특별시,종로구
11,11110,서울특별시,202410,동묘시장,광장시장,11110,24,종로구,시장,11,관광지,쇼핑,서울 종로구 종로58길 12-0,서울특별시,종로구
11,11110,서울특별시,202410,창덕궁,광장시장,11110,25,종로구,역사유적지,11,관광지,역사관광,서울 종로구 율곡로 99-0,서울특별시,종로구
11,11140,서울특별시,202410,솔라고호텔,광장시장,11110,26,종로구,호텔,11,숙박,숙박,서울 중구 충무로2길 9-0,서울특별시,중구
11,11170,서울특별시,202410,남산서울타워,광장시장,11110,27,종로구,랜드마크관광,11,관광지,문화관광,서울 용산구 남산공원길 105-0,서울특별시,용산구
11,11110,서울특별시,202410,CGV/피카디리1958,광장시장,11110,28,종로구,공연시설,11,관광지,문화관광,서울 종로구 돈화문로5가길 1-0,서울특별시,종로구
11,11140,서울특별시,202410,롯데백화점/본점,광장시장,11110,29,종로구,백화점,11,관광지,쇼핑,서울 중구 남대문로 81-0,서울특별시,중구
11,11200,서울특별시,202410,마장축산물시장,광장시장,11110,30,종로구,시장,11,관광지,쇼핑,서울 성동구 마장로31길 40-0,서울특별시,성동구
11,11590,서울특별시,202410,신라스테이/구로,광장시장,11110,31,종로구,호텔,11,숙박,숙박,서울 동작구 시흥대로 596-0,서울특별시,동작구
11,11140,서울특별시,202410,서울로얄호텔,광장시장,11110,32,종로구,호텔,11,숙박,숙박,서울 중구 명동길 61-0,서울특별시,중구
11,11560,서울특별시,202410,더현대/서울,광장시장,11110,33,종로구,백화점,11,관광지,쇼핑,서울 영등포구 여의대로 108-0,서울특별시,영등포구
11,11140,서울특별시,202410,올디스타코,광장시장,11110,34,종로구,외국식,11,음식,음식,서울 중구 충무로4길 3-0,서울특별시,중구
11,11140,서울특별시,202410,제일평화시장,광장시장,11110,35,종로구,시장,11,관광지,쇼핑,서울 중구 마장로 13-0,서울특별시,중구
11,11110,서울특별시,202410,크라운호텔,광장시장,11110,36,종로구,호텔,11,숙박,숙박,서울 종로구 삼일대로30길 9-0,서울특별시,종로구
11,11110,서울특별시,202410,낙산공원,광장시장,11110,37,종로구,도시공원,11,관광지,문화관광,서울 종로구 낙산길 41-0,서울특별시,종로구
11,11140,서울특별시,202410,우래옥/본점,광장시장,11110,38,종로구,한식,11,음식,음식,서울 중구 창경궁로 62-29,서울특별시,중구
